time, angle
18.713, -0.8744099552491591
18.723, -0.926769832808989
18.733, -0.9686577348568529
18.743, -1.0157816246606997
18.753, -1.0576695267085636
18.763, -1.0995574287564276
18.774, -1.1309733552923256
18.784, -1.1623892818282235
18.794, -1.1938052083641213
18.804, -1.2147491593880533
18.814, -1.2356931104119853
18.824, -1.2514010736799341
18.834, -1.2671090369478832
18.844, -1.2775810124598492
18.854, -1.2828170002158321
18.864, -1.2828170002158321
18.874, -1.2828170002158321
18.884, -1.2828170002158321
18.894, -1.2775810124598492
18.904, -1.2671090369478832
18.914, -1.2514010736799341
18.924, -1.2304571226560024
18.934, -1.2095131716320704
18.944, -1.1833332328521553
18.954, -1.1519173063162573
18.964, -1.1205013797803596
18.974, -1.0838494654884785
18.984, -1.0419615634406147
18.994, -1.0053096491487339
19.004, -0.9581857593448869
19.014, -0.91106186954104
19.024, -0.8587019919812101
19.034, -0.8063421144213802
19.044, -0.7487462491055674
19.054, -0.6911503837897545
19.064, -0.6283185307179586
19.074, -0.5707226654021458
19.084, -0.5026548245743669
19.094, -0.43458698374658805
19.104, -0.3612831551628262
19.115, -0.28797932657906433
19.125, -0.21467549799530253
19.135, -0.1413716694115407
19.145, -0.06806784082777885
19.155, 0.005235987755982989
19.165, 0.07330382858376185
19.175, 0.15184364492350666
19.185, 0.22514747350726852
19.195, 0.2984513020910303
19.205, 0.3612831551628262
19.215, 0.43458698374658805
19.225, 0.5026548245743669
19.235, 0.5707226654021458
19.245, 0.6283185307179586
19.255, 0.6911503837897545
19.265, 0.7539822368615503
19.275, 0.8115781021773633
19.286, 0.8639379797371932
19.296, 0.9162978572970231
19.306, 0.9686577348568529
19.316, 1.0157816246606997
19.326, 1.0576695267085636
19.336, 1.0890854532444616
19.346, 1.1257373675363425
19.356, 1.1571532940722404
19.366, 1.1885692206081384
19.376, 1.2095131716320704
19.386, 1.2304571226560024
19.396, 1.2514010736799341
19.406, 1.2618730491919004
19.416, 1.2723450247038663
19.426, 1.2775810124598492
19.436, 1.2828170002158321
19.446, 1.2828170002158321
19.456, 1.2828170002158321
19.466, 1.2775810124598492
19.476, 1.2618730491919004
19.486, 1.2514010736799341
19.496, 1.2304571226560024
19.506, 1.2095131716320704
19.516, 1.1833332328521553
19.526, 1.1519173063162573
19.536, 1.1205013797803596
19.546, 1.0890854532444616
19.556, 1.0471975511965976
19.566, 1.0053096491487339
19.576, 0.9581857593448869
19.586, 0.9162978572970231
19.596, 0.8639379797371932
19.606, 0.8063421144213802
19.616, 0.7487462491055674
19.627, 0.6859143960337715
19.637, 0.6230825429619756
19.647, 0.5602506898901798
19.657, 0.49218284906240095
